id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
879067fe-b5b0-4e4d-a0e2-c949b325c6d6-198,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365178831,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
879067fe-b5b0-4e4d-a0e2-c949b325c6d6-198,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365178831,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
879067fe-b5b0-4e4d-a0e2-c949b325c6d6-198,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365178831,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
879067fe-b5b0-4e4d-a0e2-c949b325c6d6-198,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365178831,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365199231,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365199231,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365199231,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365199231,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365199231,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365199231,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365199231,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-28,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365199231,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-208,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365200431,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-208,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365200431,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-208,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365200431,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-208,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365200431,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-208,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365200431,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-208,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365200431,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-208,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365200431,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
3db47bc1-9546-4aed-8ccc-76f636ae7f8d-208,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365200431,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
0f1d629b-0da2-41eb-b123-9d8a0c809498-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365207631,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
0f1d629b-0da2-41eb-b123-9d8a0c809498-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365207631,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,4,3,com.google.android.apps.paco.FindExperimentsActivity,com.google.android.apps.paco
0f1d629b-0da2-41eb-b123-9d8a0c809498-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365207631,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
0f1d629b-0da2-41eb-b123-9d8a0c809498-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365207631,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
0f1d629b-0da2-41eb-b123-9d8a0c809498-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365207631,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
0f1d629b-0da2-41eb-b123-9d8a0c809498-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365207631,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
0f1d629b-0da2-41eb-b123-9d8a0c809498-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365207631,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
0f1d629b-0da2-41eb-b123-9d8a0c809498-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365207631,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
d5f832f5-b499-4e75-95eb-cc4545f3e1e0-171,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365270031,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
d5f832f5-b499-4e75-95eb-cc4545f3e1e0-171,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365270031,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d5f832f5-b499-4e75-95eb-cc4545f3e1e0-171,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365270031,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
d5f832f5-b499-4e75-95eb-cc4545f3e1e0-171,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365270031,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
d5f832f5-b499-4e75-95eb-cc4545f3e1e0-171,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365270031,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
d5f832f5-b499-4e75-95eb-cc4545f3e1e0-171,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365270031,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
d5f832f5-b499-4e75-95eb-cc4545f3e1e0-171,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365270031,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
d5f832f5-b499-4e75-95eb-cc4545f3e1e0-171,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365270031,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
5fffcfe5-071a-4500-b26d-cf6604cd1d84-216,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365273631,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
5fffcfe5-071a-4500-b26d-cf6604cd1d84-216,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365273631,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
5fffcfe5-071a-4500-b26d-cf6604cd1d84-216,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365273631,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
5fffcfe5-071a-4500-b26d-cf6604cd1d84-216,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365273631,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
5fffcfe5-071a-4500-b26d-cf6604cd1d84-216,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365273631,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
5fffcfe5-071a-4500-b26d-cf6604cd1d84-216,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365273631,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
5fffcfe5-071a-4500-b26d-cf6604cd1d84-216,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365273631,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
5fffcfe5-071a-4500-b26d-cf6604cd1d84-216,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365273631,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
fa116f94-410c-4b88-b942-2eaffd9343dc-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365252031,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
fa116f94-410c-4b88-b942-2eaffd9343dc-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365252031,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
fa116f94-410c-4b88-b942-2eaffd9343dc-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365252031,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
fa116f94-410c-4b88-b942-2eaffd9343dc-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365252031,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
fa116f94-410c-4b88-b942-2eaffd9343dc-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365252031,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
fa116f94-410c-4b88-b942-2eaffd9343dc-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365252031,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
fa116f94-410c-4b88-b942-2eaffd9343dc-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365252031,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
fa116f94-410c-4b88-b942-2eaffd9343dc-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365252031,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
fa116f94-410c-4b88-b942-2eaffd9343dc-78,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365253231,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
fa116f94-410c-4b88-b942-2eaffd9343dc-78,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365253231,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
fa116f94-410c-4b88-b942-2eaffd9343dc-78,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365253231,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
fa116f94-410c-4b88-b942-2eaffd9343dc-78,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365253231,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
fa116f94-410c-4b88-b942-2eaffd9343dc-78,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365253231,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
fa116f94-410c-4b88-b942-2eaffd9343dc-78,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365253231,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
fa116f94-410c-4b88-b942-2eaffd9343dc-78,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365253231,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
fa116f94-410c-4b88-b942-2eaffd9343dc-78,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365253231,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
e98b1acd-3b58-468f-afbc-e042303d6ad8-303,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365276031,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
e98b1acd-3b58-468f-afbc-e042303d6ad8-303,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365276031,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
e98b1acd-3b58-468f-afbc-e042303d6ad8-303,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365276031,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
e98b1acd-3b58-468f-afbc-e042303d6ad8-303,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365276031,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
e98b1acd-3b58-468f-afbc-e042303d6ad8-303,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365276031,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
e98b1acd-3b58-468f-afbc-e042303d6ad8-303,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365276031,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
e98b1acd-3b58-468f-afbc-e042303d6ad8-303,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365276031,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
e98b1acd-3b58-468f-afbc-e042303d6ad8-303,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365276031,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
a89c870d-899f-46b7-88a0-57c231bd46be-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365255631,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
a89c870d-899f-46b7-88a0-57c231bd46be-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365255631,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a89c870d-899f-46b7-88a0-57c231bd46be-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365255631,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
a89c870d-899f-46b7-88a0-57c231bd46be-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365255631,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
a89c870d-899f-46b7-88a0-57c231bd46be-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365255631,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
a89c870d-899f-46b7-88a0-57c231bd46be-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365255631,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
a89c870d-899f-46b7-88a0-57c231bd46be-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365255631,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
a89c870d-899f-46b7-88a0-57c231bd46be-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365255631,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
9f3e16d4-ef1f-4cbe-9f01-e56bd1e47a69-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365247231,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
9f3e16d4-ef1f-4cbe-9f01-e56bd1e47a69-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365247231,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9f3e16d4-ef1f-4cbe-9f01-e56bd1e47a69-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365247231,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
9f3e16d4-ef1f-4cbe-9f01-e56bd1e47a69-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365247231,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
9f3e16d4-ef1f-4cbe-9f01-e56bd1e47a69-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365247231,com.google.android.gm.GmailActivity,com.google.android.gm,123,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
9f3e16d4-ef1f-4cbe-9f01-e56bd1e47a69-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365247231,com.android.settings.Settings,com.android.settings,121,2,2,com.android.settings.SubSettings,com.android.settings
9f3e16d4-ef1f-4cbe-9f01-e56bd1e47a69-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365247231,com.android.systemui.recent.RecentsActivity,com.android.systemui,120,1,1,com.android.systemui.recent.RecentsActivity,com.android.systemui
9f3e16d4-ef1f-4cbe-9f01-e56bd1e47a69-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365247231,org.bewellapp.dashBoardActivity,org.bewellapp,46,1,0,org.bewellapp.dashBoardActivity,org.bewellapp
ec7f29dc-fa6e-4f63-8ea0-6f83fc5f09a7-228,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365278431,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,125,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
ec7f29dc-fa6e-4f63-8ea0-6f83fc5f09a7-228,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365278431,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
ec7f29dc-fa6e-4f63-8ea0-6f83fc5f09a7-228,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365278431,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox,127,1,1,com.google.android.googlequicksearchbox.SearchActivity,com.google.android.googlequicksearchbox
ec7f29dc-fa6e-4f63-8ea0-6f83fc5f09a7-228,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1365278431,com.android.vending.AssetBrowserActivity,com.android.vending,126,2,0,com.google.android.finsky.activities.PostPurchaseDialog,com.android.vending
